['2020年1月28日', '325.06', '327.85', '323.60', '326.89', '302.16', '63,834,000']
['2020年1月27日', '323.03', '325.12', '322.66', '323.50', '299.03', '84,062,500']
['2020年1月24日', '332.44', '332.53', '327.36', '328.77', '303.90', '87,578,400']
['2020年1月23日', '330.63', '332.17', '329.41', '331.72', '306.62', '51,963,000']
['2020年1月22日', '332.24', '332.95', '331.17', '331.34', '306.27', '48,914,900']
['2020年1月21日', '330.90', '332.18', '330.82', '331.30', '306.24', '77,742,400']
['2020年1月17日', '331.70', '332.18', '330.85', '331.95', '306.84', '95,846,000']
['2020年1月16日', '329.70', '330.92', '329.45', '330.92', '305.88', '54,050,300']
['2020年1月15日', '327.35', '329.02', '327.26', '328.19', '303.36', '72,056,600']
['2020年1月14日', '327.47', '328.62', '326.84', '327.45', '302.68', '62,832,800']
['2020年1月13日', '326.39', '327.96', '325.92', '327.95', '303.14', '47,086,800']
['2020年1月10日', '327.29', '327.46', '325.20', '325.71', '301.07', '53,029,300']
['2020年1月9日', '326.16', '326.73', '325.52', '326.65', '301.94', '48,473,300']
['2020年1月8日', '322.94', '325.78', '322.67', '324.45', '299.90', '68,296,000']
['2020年1月7日', '323.02', '323.54', '322.24', '322.73', '298.31', '40,496,400']
['2020年1月6日', '320.49', '323.73', '320.36', '323.64', '299.15', '55,653,900']
['2020年1月3日', '321.16', '323.64', '321.10', '322.41', '298.02', '77,709,700']
['2020年1月2日', '323.54', '324.89', '322.53', '324.87', '300.29', '59,151,200']
['2019年12月31日', '320.53', '322.13', '320.15', '321.86', '297.51', '57,077,300']
['2019年12月30日', '322.95', '323.10', '320.55', '321.08', '296.79', '49,729,100']
['2019年12月27日', '323.74', '323.80', '322.28', '322.86', '298.43', '42,528,800']
['2019年12月26日', '321.65', '322.95', '321.64', '322.94', '298.51', '30,911,200']
['2019年12月24日', '321.47', '321.52', '320.90', '321.23', '296.93', '20,270,000']
['2019年12月23日', '321.59', '321.65', '321.06', '321.22', '296.92', '52,990,000']
['2019年12月20日', '1.57股息']
['2019年12月20日', '320.46', '321.97', '319.39', '320.73', '296.46', '147,142,100']
['2019年12月19日', '319.80', '320.98', '319.52', '320.90', '295.17', '85,310,500']
['2019年12月18日', '320.00', '320.25', '319.53', '319.59', '293.97', '48,133,000']
['2019年12月17日', '319.92', '320.25', '319.48', '319.57', '293.95', '61,097,700']
['2019年12月16日', '319.22', '320.15', '317.25', '319.50', '293.88', '82,749,700']
['2019年12月13日', '316.87', '318.67', '316.02', '317.32', '291.88', '81,503,900']
['2019年12月12日', '314.43', '317.99', '314.17', '317.13', '291.70', '96,389,600']
['2019年12月11日', '314.03', '314.70', '313.44', '314.42', '289.21', '53,429,100']
['2019年12月10日', '313.82', '314.55', '312.81', '313.53', '288.39', '52,649,800']
['2019年12月9日', '314.44', '315.18', '313.80', '313.88', '288.71', '34,838,500']
['2019年12月6日', '314.12', '315.31', '314.11', '314.87', '289.62', '48,927,000']
['2019年12月5日', '312.23', '312.25', '310.58', '312.02', '287.00', '40,709,000']
['2019年12月4日', '310.70', '312.12', '310.32', '311.46', '286.49', '49,080,000']
['2019年12月3日', '308.65', '309.64', '307.13', '309.55', '284.73', '73,941,700']
['2019年12月2日', '314.59', '314.66', '311.17', '311.64', '286.65', '75,767,800']
['2019年11月29日', '314.86', '315.13', '314.06', '314.31', '289.11', '36,592,700']
['2019年11月27日', '314.61', '315.48', '314.37', '315.48', '290.19', '44,444,600']
['2019年11月26日', '313.41', '314.28', '313.06', '314.08', '288.90', '37,569,000']
['2019年11月25日', '311.98', '313.37', '311.98', '313.37', '288.24', '48,647,200']
['2019年11月22日', '311.09', '311.24', '309.85', '310.96', '286.03', '44,850,200']
['2019年11月21日', '310.89', '311.01', '309.39', '310.27', '285.39', '54,664,700']
['2019年11月20日', '311.28', '311.85', '309.06', '310.77', '285.85', '79,406,200']
['2019年11月19日', '312.68', '312.69', '311.22', '311.93', '286.92', '67,804,700']
['2019年11月18日', '311.53', '312.28', '311.03', '312.02', '287.00', '49,228,000']
['2019年11月15日', '311.02', '311.84', '310.26', '311.79', '286.79', '62,023,600']
['2019年11月14日', '308.79', '309.64', '308.09', '309.55', '284.73', '51,219,900']
['2019年11月13日', '307.91', '309.54', '307.66', '309.10', '284.32', '53,917,700']
['2019年11月12日', '308.75', '309.99', '308.15', '309.00', '284.22', '46,484,600']
['2019年11月11日', '307.42', '308.54', '307.27', '308.35', '283.63', '35,797,300']
['2019年11月8日', '307.80', '309.00', '307.03', '308.94', '284.17', '49,032,100']
['2019年11月7日', '308.57', '309.65', '307.66', '308.18', '283.47', '54,272,300']
['2019年11月6日', '307.03', '307.40', '306.06', '307.10', '282.48', '46,487,100']
['2019年11月5日', '307.59', '307.92', '306.71', '307.03', '282.41', '42,933,200']
['2019年11月4日', '307.85', '308.00', '306.96', '307.37', '282.73', '60,606,900']
['2019年11月1日', '304.92', '306.19', '304.74', '306.14', '281.59', '71,141,500']
['2019年10月31日', '304.13', '304.13', '301.73', '303.33', '279.01', '69,053,800']
['2019年10月30日', '303.43', '304.55', '301.99', '304.14', '279.75', '49,643,900']
['2019年10月29日', '303.00', '304.23', '302.86', '303.21', '278.90', '44,284,900']
['2019年10月28日', '302.94', '303.85', '302.91', '303.30', '278.98', '42,147,000']
['2019年10月25日', '299.74', '302.20', '299.68', '301.60', '277.42', '45,205,400']
['2019年10月24日', '300.91', '301.07', '299.46', '300.37', '276.29', '35,453,100']
['2019年10月23日', '298.73', '299.94', '298.50', '299.88', '275.84', '34,352,200']
['2019年10月22日', '300.58', '300.90', '298.91', '299.01', '275.04', '48,594,700']
['2019年10月21日', '299.42', '300.21', '298.94', '299.99', '275.94', '39,048,600']
['2019年10月18日', '298.69', '299.40', '297.03', '297.97', '274.08', '64,304,000']
['2019年10月17日', '299.68', '300.24', '298.52', '299.28', '275.28', '45,736,600']
['2019年10月16日', '298.37', '299.16', '297.92', '298.40', '274.47', '48,928,200']
['2019年10月15日', '297.10', '299.70', '296.97', '298.88', '274.92', '46,754,500']
['2019年10月14日', '295.93', '296.67', '295.57', '295.95', '272.22', '40,394,800']
['2019年10月11日', '296.27', '298.74', '296.14', '296.28', '272.52', '98,720,400']
['2019年10月10日', '291.18', '294.21', '291.00', '293.24', '269.73', '55,296,300']
['2019年10月9日', '290.75', '292.30', '290.06', '291.27', '267.92', '62,359,400']
['2019年10月8日', '291.04', '291.85', '288.49', '288.53', '265.40', '95,708,100']
['2019年10月7日', '293.47', '295.26', '292.77', '293.08', '269.58', '59,610,500']
['2019年10月4日', '291.14', '294.63', '291.08', '294.35', '270.75', '65,091,200']
['2019年10月3日', '287.81', '290.45', '284.82', '290.42', '267.13', '85,278,800']
['2019年10月2日', '291.50', '291.51', '286.64', '288.06', '264.96', '122,539,500']
['2019年10月1日', '297.74', '298.46', '293.00', '293.24', '269.73', '88,242,400']
['2019年9月30日', '295.97', '297.55', '295.92', '296.77', '272.98', '51,662,400']
['2019年9月27日', '297.83', '297.95', '293.69', '295.40', '271.72', '84,746,600']
['2019年9月26日', '297.63', '297.86', '295.45', '297.00', '273.19', '56,179,700']
['2019年9月25日', '295.96', '298.11', '294.33', '297.62', '273.76', '71,854,000']
['2019年9月24日', '299.41', '299.84', '294.81', '295.87', '272.15', '94,869,400']
['2019年9月23日', '297.55', '299.00', '297.27', '298.21', '274.30', '43,476,800']
['2019年9月20日', '1.384股息']
['2019年9月20日', '300.36', '300.67', '297.41', '298.28', '274.36', '89,565,000']
['2019年9月19日', '301.53', '302.63', '300.71', '301.08', '275.67', '76,560,500']
['2019年9月18日', '300.49', '301.22', '298.24', '301.10', '275.69', '73,375,800']
['2019年9月17日', '299.94', '301.02', '299.75', '300.92', '275.52', '41,475,500']
['2019年9月16日', '299.84', '301.14', '299.45', '300.16', '274.82', '58,191,200']
['2019年9月13日', '301.78', '302.17', '300.68', '301.09', '275.68', '62,104,800']
['2019年9月12日', '301.25', '302.46', '300.41', '301.29', '275.86', '72,908,700']
['2019年9月11日', '298.47', '300.34', '297.75', '300.25', '274.91', '68,821,100']
['2019年9月10日', '297.36', '298.20', '295.97', '298.13', '272.97', '57,947,100']
['2019年9月9日', '299.14', '299.24', '297.16', '298.20', '273.03', '51,260,300']
['2019年9月6日', '298.17', '298.76', '297.42', '298.05', '272.89', '49,584,300']
['2019年9月5日', '296.79', '298.83', '294.00', '297.82', '272.68', '83,258,100']
['2019年9月4日', '293.14', '294.06', '292.31', '294.04', '269.22', '46,887,300']
['2019年9月3日', '290.57', '291.58', '289.27', '290.74', '266.20', '69,101,400']
['2019年8月30日', '294.22', '294.24', '291.42', '292.45', '267.77', '62,901,200']
['2019年8月29日', '291.72', '293.16', '290.61', '292.58', '267.88', '57,899,400']
['2019年8月28日', '286.14', '289.07', '285.25', '288.89', '264.51', '59,696,700']
['2019年8月27日', '289.54', '289.95', '286.03', '286.87', '262.66', '66,668,900']
['2019年8月26日', '287.27', '288.00', '285.58', '288.00', '263.69', '72,423,800']
['2019年8月23日', '290.92', '292.76', '283.47', '284.85', '260.81', '149,161,500']
['2019年8月22日', '293.23', '293.93', '290.40', '292.36', '267.68', '51,666,400']
['2019年8月21日', '292.48', '292.86', '291.72', '292.45', '267.77', '49,524,700']
['2019年8月20日', '291.77', '292.36', '289.95', '290.09', '265.60', '51,596,400']
['2019年8月19日', '292.19', '293.08', '291.44', '292.33', '267.66', '53,571,800']
['2019年8月16日', '286.48', '289.33', '284.71', '288.85', '264.47', '83,018,300']
['2019年8月15日', '284.88', '285.64', '282.39', '284.65', '260.62', '99,556,600']
['2019年8月14日', '288.07', '288.74', '283.76', '283.90', '259.94', '135,622,100']
['2019年8月13日', '287.74', '294.15', '287.36', '292.55', '267.86', '94,299,800']
['2019年8月12日', '289.96', '291.61', '287.02', '288.07', '263.75', '65,527,600']
['2019年8月9日', '292.58', '293.24', '289.65', '291.62', '267.01', '93,730,000']
['2019年8月8日', '289.62', '293.62', '289.01', '293.62', '268.84', '87,713,900']
['2019年8月7日', '284.40', '288.82', '282.04', '287.97', '263.66', '140,572,300']
['2019年8月6日', '285.91', '288.04', '284.28', '287.80', '263.51', '120,711,700']
['2019年8月5日', '288.09', '288.21', '281.72', '283.82', '259.86', '178,745,400']
['2019年8月2日', '293.85', '294.12', '290.90', '292.62', '267.92', '116,749,700']
['2019年8月1日', '297.60', '300.87', '293.96', '294.84', '269.95', '142,646,600']
['2019年7月31日', '300.99', '301.20', '295.20', '297.43', '272.32', '104,245,200']
['2019年7月30日', '299.91', '301.17', '299.49', '300.72', '275.34', '45,849,000']
['2019年7月29日', '301.88', '302.01', '300.85', '301.46', '276.01', '38,126,500']
['2019年7月26日', '300.76', '302.23', '300.62', '302.01', '276.52', '45,084,100']
['2019年7月25日', '300.94', '301.00', '299.11', '300.00', '274.68', '55,394,100']
['2019年7月24日', '299.19', '301.44', '299.09', '301.44', '276.00', '47,213,200']
['2019年7月23日', '299.14', '300.03', '298.22', '300.03', '274.71', '44,564,500']
['2019年7月22日', '297.61', '298.50', '297.04', '297.90', '272.76', '43,638,100']
['2019年7月19日', '300.04', '300.07', '296.98', '297.17', '272.09', '58,678,600']
['2019年7月18日', '297.19', '299.25', '296.70', '298.83', '273.61', '51,392,600']
['2019年7月17日', '299.75', '299.93', '297.74', '297.74', '272.61', '36,036,300']
['2019年7月16日', '300.65', '300.88', '299.44', '299.78', '274.48', '36,650,100']
['2019年7月15日', '301.13', '301.13', '300.19', '300.75', '275.36', '33,900,000']
['2019年7月12日', '299.85', '300.73', '299.51', '300.65', '275.27', '40,326,000']
['2019年7月11日', '299.32', '299.58', '298.20', '299.31', '274.05', '50,826,100']
['2019年7月10日', '298.37', '299.66', '297.78', '298.61', '273.41', '58,448,500']
['2019年7月9日', '295.54', '297.52', '295.48', '297.19', '272.11', '41,101,300']
['2019年7月8日', '297.01', '298.26', '296.22', '296.82', '271.77', '45,841,800']
['2019年7月5日', '297.44', '298.64', '296.01', '298.46', '273.27', '51,677,300']
['2019年7月3日', '297.18', '298.82', '297.02', '298.80', '273.58', '40,898,900']
['2019年7月2日', '295.61', '296.49', '294.68', '296.43', '271.41', '61,504,500']
['2019年7月1日', '296.68', '296.92', '294.33', '295.66', '270.70', '78,705,600']
['2019年6月28日', '292.58', '293.55', '292.01', '293.00', '268.27', '59,350,900']
['2019年6月27日', '291.31', '292.06', '290.89', '291.50', '266.90', '40,355,200']
['2019年6月26日', '291.75', '292.31', '290.35', '290.47', '265.95', '51,584,900']
['2019年6月25日', '293.70', '293.73', '290.64', '290.76', '266.22', '82,028,700']
['2019年6月24日', '294.23', '294.58', '293.47', '293.64', '268.85', '47,582,700']
['2019年6月21日', '1.432股息']
['2019年6月21日', '294.13', '295.52', '293.76', '294.00', '269.18', '83,309,500']
['2019年6月20日', '296.04', '296.31', '293.13', '295.86', '269.58', '116,570,000']
['2019年6月19日', '292.55', '293.65', '291.47', '293.06', '267.03', '78,674,400']
['2019年6月18日', '291.39', '293.57', '290.99', '292.40', '266.42', '85,434,800']
['2019年6月17日', '289.52', '290.22', '289.18', '289.37', '263.66', '39,205,700']
['2019年6月14日', '289.26', '289.93', '288.41', '289.26', '263.56', '52,324,700']
['2019年6月13日', '289.40', '289.98', '288.62', '289.58', '263.85', '48,945,200']
['2019年6月12日', '288.64', '289.26', '287.82', '288.39', '262.77', '47,096,300']
['2019年6月11日', '290.99', '291.40', '288.18', '288.90', '263.23', '58,641,300']
['2019年6月10日', '289.37', '290.82', '288.87', '288.97', '263.30', '60,799,100']
['2019年6月7日', '285.93', '288.85', '285.74', '287.65', '262.10', '74,272,200']
['2019年6月6日', '283.29', '285.55', '282.57', '284.80', '259.50', '69,430,400']
['2019年6月5日', '282.33', '282.99', '280.32', '282.96', '257.82', '71,169,700']
['2019年6月4日', '277.12', '280.68', '276.62', '280.53', '255.61', '77,231,900']
['2019年6月3日', '275.31', '276.55', '273.09', '274.57', '250.18', '96,428,000']
['2019年5月31日', '276.20', '277.12', '275.24', '275.27', '250.82', '86,862,800']
['2019年5月30日', '279.11', '280.04', '277.81', '279.03', '254.24', '62,523,800']
['2019年5月29日', '278.91', '279.36', '276.71', '278.27', '253.55', '104,972,900']
['2019年5月28日', '283.09', '284.15', '280.13', '280.15', '255.26', '70,029,400']
['2019年5月24日', '283.74', '284.20', '282.09', '282.78', '257.66', '55,268,100']
['2019年5月23日', '283.16', '283.21', '280.57', '282.14', '257.08', '98,733,800']
['2019年5月22日', '285.45', '286.69', '285.10', '285.63', '260.26', '49,482,500']
['2019年5月21日', '285.83', '286.93', '285.55', '286.51', '261.06', '46,847,100']
['2019年5月20日', '284.06', '285.96', '283.12', '283.95', '258.72', '62,877,600']
['2019年5月17日', '285.14', '288.60', '285.12', '285.84', '260.45', '100,353,000']
['2019年5月16日', '285.84', '289.21', '285.76', '287.70', '262.14', '76,749,600']
['2019年5月15日', '281.59', '285.77', '281.36', '285.06', '259.74', '73,956,400']
['2019年5月14日', '281.99', '285.10', '281.85', '283.40', '258.22', '77,003,200']
['2019年5月13日', '282.42', '283.49', '279.93', '280.86', '255.91', '127,290,500']
['2019年5月10日', '285.62', '288.94', '282.30', '288.10', '262.51', '112,429,300']
['2019年5月9日', '285.23', '287.33', '283.30', '286.66', '261.19', '103,471,100']
['2019年5月8日', '287.53', '289.43', '286.87', '287.53', '261.99', '91,568,300']
['2019年5月7日', '290.15', '290.81', '285.81', '287.93', '262.35', '144,729,900']
['2019年5月6日', '289.25', '293.31', '288.90', '292.82', '266.81', '107,198,100']
['2019年5月3日', '292.82', '294.34', '291.30', '294.03', '267.91', '56,543,700']
['2019年5月2日', '291.68', '292.70', '289.52', '291.18', '265.31', '65,030,200']
['2019年5月1日', '294.72', '294.95', '291.80', '291.81', '265.89', '71,671,900']
['2019年4月30日', '293.49', '294.34', '291.92', '294.02', '267.90', '81,111,700']
['2019年4月29日', '293.51', '294.45', '293.41', '293.87', '267.76', '57,197,700']
['2019年4月26日', '292.10', '293.49', '291.24', '293.41', '267.34', '50,916,400']
['2019年4月25日', '292.12', '292.78', '290.73', '292.05', '266.10', '57,770,900']
['2019年4月24日', '292.79', '293.16', '292.07', '292.23', '266.27', '50,392,900']
['2019年4月23日', '290.68', '293.14', '290.42', '292.88', '266.86', '52,246,600']
['2019年4月22日', '289.17', '290.44', '289.07', '290.27', '264.48', '40,160,100']
['2019年4月18日', '290.10', '290.32', '288.66', '290.02', '264.26', '68,708,500']
['2019年4月17日', '291.40', '291.43', '288.99', '289.45', '263.74', '58,268,300']
['2019年4月16日', '290.95', '291.01', '289.50', '290.16', '264.38', '52,153,200']
['2019年4月15日', '290.24', '290.35', '289.08', '289.97', '264.21', '49,596,700']
['2019年4月12日', '290.00', '290.47', '288.26', '290.16', '264.38', '69,727,800']
['2019年4月11日', '288.83', '288.84', '287.58', '288.21', '262.61', '55,093,100']
['2019年4月10日', '287.77', '288.39', '287.31', '288.29', '262.68', '52,601,500']
['2019年4月9日', '287.72', '288.08', '286.70', '287.31', '261.79', '66,142,300']
['2019年4月8日', '288.10', '288.91', '287.37', '288.79', '263.13', '53,566,300']
['2019年4月5日', '287.92', '288.63', '287.60', '288.57', '262.93', '58,621,700']
['2019年4月4日', '286.78', '287.46', '286.01', '287.18', '261.67', '48,997,500']
['2019年4月3日', '287.32', '287.76', '285.75', '286.42', '260.98', '68,243,200']
['2019年4月2日', '286.04', '286.23', '285.09', '285.97', '260.56', '40,070,400']
['2019年4月1日', '284.70', '286.16', '284.40', '285.83', '260.44', '77,617,900']
['2019年3月29日', '282.39', '282.84', '281.14', '282.48', '257.38', '82,186,800']
['2019年3月28日', '280.35', '281.21', '279.07', '280.71', '255.77', '56,238,500']
['2019年3月27日', '281.11', '281.76', '277.93', '279.65', '254.81', '72,224,700']
['2019年3月26日', '280.99', '282.18', '279.56', '281.12', '256.15', '68,125,900']
['2019年3月25日', '278.87', '280.19', '277.64', '279.04', '254.25', '85,575,200']
['2019年3月22日', '283.22', '283.80', '279.18', '279.25', '254.44', '122,659,300']
['2019年3月21日', '280.64', '285.18', '280.59', '284.73', '259.44', '79,550,400']
['2019年3月20日', '282.16', '283.50', '280.32', '281.55', '256.54', '84,609,200']
['2019年3月19日', '283.51', '284.36', '281.41', '282.40', '257.31', '90,268,100']
['2019年3月18日', '281.55', '282.66', '281.30', '282.33', '257.25', '62,199,800']
['2019年3月15日', '1.233股息']
['2019年3月15日', '280.54', '282.21', '280.33', '281.31', '256.32', '81,309,000']
['2019年3月14日', '281.37', '281.84', '280.67', '281.16', '255.06', '67,518,400']
['2019年3月13日', '280.48', '282.38', '280.30', '281.34', '255.22', '80,639,200']
['2019年3月12日', '279.06', '280.07', '278.85', '279.49', '253.54', '79,667,500']
['2019年3月11日', '275.26', '278.62', '275.23', '278.44', '252.59', '65,098,900']
['2019年3月8日', '272.94', '274.65', '272.42', '274.46', '248.98', '85,795,800']
['2019年3月7日', '276.83', '276.99', '274.07', '275.01', '249.48', '94,885,100']
['2019年3月6日', '279.15', '279.16', '276.97', '277.33', '251.58', '75,039,800']
['2019年3月5日', '279.54', '279.76', '278.41', '279.02', '253.12', '59,114,600']
['2019年3月4日', '281.60', '281.87', '276.84', '279.40', '253.46', '106,494,600']
['2019年3月1日', '280.44', '280.88', '278.82', '280.42', '254.39', '78,880,500']
['2019年2月28日', '278.96', '279.45', '278.32', '278.68', '252.81', '69,268,300']
['2019年2月27日', '278.52', '279.59', '277.48', '279.20', '253.28', '56,921,600']
['2019年2月26日', '279.13', '280.30', '278.90', '279.32', '253.39', '56,844,100']
['2019年2月25日', '280.73', '281.31', '279.43', '279.52', '253.57', '69,030,700']
['2019年2月22日', '278.11', '279.36', '277.40', '279.14', '253.23', '78,114,600']
['2019年2月21日', '277.70', '278.10', '276.35', '277.42', '251.67', '64,214,700']
['2019年2月20日', '277.81', '278.92', '277.25', '278.41', '252.56', '76,610,800']
['2019年2月19日', '276.48', '278.58', '276.47', '277.85', '252.06', '59,120,800']
['2019年2月15日', '276.36', '277.41', '276.13', '277.37', '251.62', '97,088,700']
['2019年2月14日', '273.78', '275.64', '272.87', '274.38', '248.91', '83,234,400']
['2019年2月13日', '275.03', '275.93', '274.56', '274.99', '249.46', '65,277,200']
['2019年2月12日', '272.42', '274.52', '272.34', '274.10', '248.65', '72,270,200']
['2019年2月11日', '271.20', '271.49', '270.03', '270.62', '245.50', '68,021,400']
['2019年2月8日', '268.75', '270.58', '267.83', '270.47', '245.36', '75,788,900']
['2019年2月7日', '270.94', '271.55', '268.29', '270.14', '245.06', '95,482,000']
['2019年2月6日', '272.79', '273.34', '271.92', '272.74', '247.42', '58,347,800']
['2019年2月5日', '272.44', '273.44', '271.88', '273.10', '247.75', '79,552,800']
['2019年2月4日', '270.11', '272.03', '269.36', '271.96', '246.71', '60,744,800']
['2019年2月1日', '270.15', '271.20', '269.18', '270.06', '244.99', '85,782,500']
['2019年1月31日', '267.51', '270.47', '267.27', '269.93', '244.87', '104,012,100']
['2019年1月30日', '265.10', '268.52', '264.25', '267.58', '242.74', '92,473,700']
['2019年1月29日', '263.92', '264.55', '262.48', '263.41', '238.96', '66,136,300']
['2019年1月28日', '263.39', '263.83', '261.79', '263.76', '239.27', '85,613,700']
['2019年1月25日', '265.61', '266.70', '263.66', '265.78', '241.11', '96,883,400']
['2019年1月24日', '263.21', '264.20', '262.08', '263.55', '239.08', '59,204,100']
['2019年1月23日', '264.01', '264.79', '260.66', '263.41', '238.96', '86,030,300']
['2019年1月22日', '264.82', '265.06', '261.06', '262.86', '238.46', '115,531,200']
['2019年1月18日', '264.98', '266.98', '263.00', '266.46', '241.72', '127,900,300']
['2019年1月17日', '260.01', '263.92', '259.96', '262.96', '238.55', '96,118,400']
['2019年1月16日', '260.83', '261.97', '260.60', '260.98', '236.75', '77,636,700']
['2019年1月15日', '257.82', '260.70', '257.81', '260.35', '236.18', '85,208,300']
['2019年1月14日', '256.86', '258.30', '256.41', '257.40', '233.50', '70,908,200']
['2019年1月11日', '257.68', '259.01', '257.03', '258.98', '234.94', '73,858,100']
['2019年1月10日', '256.26', '259.16', '255.50', '258.88', '234.85', '96,823,900']
['2019年1月9日', '257.56', '258.91', '256.19', '257.97', '234.02', '95,006,600']
['2019年1月8日', '256.82', '257.31', '254.00', '256.77', '232.93', '102,512,600']
['2019年1月7日', '252.69', '255.95', '251.69', '254.38', '230.76', '103,139,100']
['2019年1月4日', '247.59', '253.11', '247.17', '252.39', '228.96', '142,628,800']
['2019年1月3日', '248.23', '248.57', '243.67', '244.21', '221.54', '144,140,700']
['2019年1月2日', '245.98', '251.21', '245.95', '250.18', '226.95', '126,925,200']
['2018年12月31日', '249.56', '250.19', '247.47', '249.92', '226.72', '144,299,400']
['2018年12月28日', '249.58', '251.40', '246.45', '247.75', '224.75', '153,100,200']
['2018年12月27日', '242.57', '248.29', '238.96', '248.07', '225.04', '186,267,300']
['2018年12月26日', '235.97', '246.18', '233.76', '246.18', '223.33', '218,485,400']
['2018年12月24日', '239.04', '240.84', '234.27', '234.34', '212.59', '147,311,600']
['2018年12月21日', '1.435股息']
['2018年12月21日', '246.74', '249.71', '239.98', '240.70', '218.35', '255,345,600']
['2018年12月20日', '249.86', '251.62', '244.65', '247.17', '222.92', '252,053,400']
['2018年12月19日', '255.17', '259.40', '249.35', '251.26', '226.61', '214,992,800']
['2018年12月18日', '257.20', '257.95', '253.28', '255.08', '230.06', '134,515,100']
['2018年12月17日', '259.40', '260.65', '253.53', '255.36', '230.31', '165,492,300']
['2018年12月14日', '262.96', '264.03', '259.85', '260.47', '234.92', '116,961,100']
['2018年12月13日', '266.52', '267.49', '264.12', '265.37', '239.34', '96,662,700']
['2018年12月12日', '267.47', '269.00', '265.37', '265.46', '239.42', '97,976,700']
['2018年12月11日', '267.66', '267.87', '262.48', '264.13', '238.22', '121,504,400']
['2018年12月10日', '263.37', '265.16', '258.62', '264.07', '238.16', '151,445,900']
['2018年12月7日', '269.46', '271.22', '262.63', '263.57', '237.71', '161,018,900']
['2018年12月6日', '265.92', '269.97', '262.44', '269.84', '243.37', '204,185,400']
['2018年12月4日', '278.37', '278.85', '269.90', '270.25', '243.74', '177,986,000']
['2018年12月3日', '280.28', '280.40', '277.51', '279.30', '251.90', '103,176,300']
['2018年11月30日', '273.81', '276.28', '273.45', '275.65', '248.61', '98,204,200']
['2018年11月29日', '273.71', '275.55', '272.43', '273.98', '247.10', '82,346,400']
['2018年11月28日', '269.60', '274.58', '268.33', '274.58', '247.64', '127,629,600']
['2018年11月27日', '266.34', '268.40', '265.66', '268.40', '242.07', '75,502,400']
['2018年11月26日', '265.78', '267.75', '265.34', '267.50', '241.26', '79,981,400']
['2018年11月23日', '263.18', '264.82', '263.07', '263.25', '237.42', '42,807,900']
['2018年11月21日', '265.86', '267.15', '265.01', '265.02', '239.02', '75,563,700']
['2018年11月20日', '265.36', '267.00', '263.15', '264.12', '238.21', '136,021,300']
['2018年11月19日', '273.05', '273.38', '268.07', '269.10', '242.70', '103,061,700']
['2018年11月16日', '271.79', '274.75', '271.21', '273.73', '246.88', '126,668,000']
['2018年11月15日', '268.78', '273.54', '267.01', '273.02', '246.24', '135,101,400']
['2018年11月14日', '274.16', '274.61', '268.45', '270.20', '243.69', '125,335,900']
['2018年11月13日', '273.09', '275.33', '271.25', '272.06', '245.37', '98,176,600']
['2018年11月12日', '277.19', '277.46', '271.99', '272.57', '245.83', '99,673,600']
['2018年11月9日', '279.03', '279.24', '276.18', '277.76', '250.51', '98,812,600']
['2018年11月8日', '280.11', '281.22', '279.22', '280.50', '252.98', '65,584,900']
['2018年11月7日', '277.56', '281.10', '277.08', '281.01', '253.44', '102,752,100']
['2018年11月6日', '273.32', '275.30', '273.25', '275.12', '248.13', '60,085,900']
['2018年11月5日', '272.44', '274.01', '271.35', '273.39', '246.57', '65,622,500']
['2018年11月2日', '274.75', '275.23', '269.59', '271.89', '245.22', '122,634,100']
['2018年11月1日', '271.60', '273.73', '270.38', '273.51', '246.68', '99,495,000']
['2018年10月31日', '270.65', '273.23', '270.12', '270.63', '244.08', '128,296,300']
['2018年10月30日', '263.67', '268.12', '263.12', '267.77', '241.50', '157,116,000']
['2018年10月29日', '268.80', '270.25', '259.85', '263.86', '237.98', '160,749,100']
['2018年10月26日', '265.92', '271.00', '262.29', '265.33', '239.30', '201,574,600']
['2018年10月25日', '267.38', '271.81', '266.23', '270.08', '243.58', '138,061,500']
['2018年10月24日', '273.33', '273.76', '264.70', '265.32', '239.29', '177,806,700']
['2018年10月23日', '270.95', '274.87', '268.61', '273.61', '246.77', '146,352,700']
['2018年10月22日', '277.00', '277.36', '274.41', '275.01', '248.03', '82,415,800']
['2018年10月19日', '277.13', '279.30', '275.47', '276.25', '249.15', '139,901,600']
['2018年10月18日', '279.40', '280.07', '274.97', '276.40', '249.28', '134,557,500']
['2018年10月17日', '280.44', '281.15', '277.56', '280.45', '252.94', '110,626,000']
['2018年10月16日', '276.60', '280.82', '276.07', '280.40', '252.89', '118,255,800']
['2018年10月15日', '275.55', '277.04', '274.30', '274.40', '247.48', '102,263,700']
['2018年10月12日', '276.77', '277.09', '272.37', '275.95', '248.88', '183,186,500']
['2018年10月11日', '277.08', '278.90', '270.36', '272.17', '245.47', '274,840,500']
['2018年10月10日', '286.83', '286.91', '277.88', '278.30', '251.00', '214,731,000']
['2018年10月9日', '287.39', '288.86', '286.77', '287.40', '259.21', '74,339,000']
['2018年10月8日', '287.05', '288.22', '285.50', '287.82', '259.58', '87,742,200']
['2018年10月5日', '289.69', '290.27', '286.22', '287.82', '259.58', '105,951,700']
['2018年10月4日', '291.18', '291.24', '287.66', '289.44', '261.05', '111,545,900']
['2018年10月3日', '292.74', '293.21', '291.32', '291.72', '263.10', '64,694,600']
